"LOCATION","Country","TYPE_VAR","Type of indicator","VARIABLE","Indicator","WB","Current/Future Well-being","SEX","Sex","AGE","Age","EDUCATION","Education","TIME","Time","Value","Flag Codes","Flags"
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",93.7935411930084,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2021","2021",93.7935411930084,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2022","2022",93.7935411930084,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","7_2","Time spent in social interactions","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2006","2006",3.966,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","8_1","Having a say in government","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",32.3252868351043,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","8_2","Voter turnout ","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",93.2908020019531,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2004","2004",1,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2006","2006",1.7,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2007","2007",1.3,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2008","2008",1.5,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2009","2009",1.7,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",1.4,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",1.4,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",1.7,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",1.4,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",1.5,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",1.6,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",1.5,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",1.2,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",1.4,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",1.4,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",1.3,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",80.707859992981,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",80.707859992981,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",80.707859992981,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",80.707859992981,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",80.707859992981,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",80.707859992981,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",80.707859992981,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",80.707859992981,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",80.707859992981,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",80.707859992981,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",80.707859992981,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2021","2021",80.707859992981,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2022","2022",80.707859992981,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_1","Life satisfaction","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",7.6,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_1","Life satisfaction","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",7.5,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_1","Life satisfaction","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",7.1,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",10.239751636982,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",10.239751636982,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",10.239751636982,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",10.239751636982,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",10.239751636982,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",10.239751636982,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",10.239751636982,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",10.239751636982,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",10.239751636982,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",10.239751636982,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",10.239751636982,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2021","2021",10.239751636982,,
"AUT","Austria","HOR","Gap between groups (horizontal inequality)","4_1","Time off","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2009","2009",14.305104,,
"AUT","Austria","HOR","Gap between groups (horizontal inequality)","4_4","Satisfaction with time use","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2013","2013",7.39249859573491,,
"AUT","Austria","HOR","Gap between groups (horizontal inequality)","4_4","Satisfaction with time use","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2018","2018",7.37728943761106,,
"AUT","Austria","HOR","Gap between groups (horizontal inequality)","5_1","Life expectancy at birth","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2004","2004",82.1,,
"AUT","Austria","HOR","Gap between groups (horizontal inequality)","5_1","Life expectancy at birth","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2005","2005",82.2,,
