"LOCATION","Country","TYPE_VAR","Type of indicator","VARIABLE","Indicator","WB","Current/Future Well-being","SEX","Sex","AGE","Age","EDUCATION","Education","TIME","Time","Value","Flag Codes","Flags"
"DNK","Denmark","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2019","2019",8.35622027516365,,
"DNK","Denmark","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2020","2020",8.35622027516365,,
"DNK","Denmark","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2021","2021",8.35622027516365,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2004","2004",55.3,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2005","2005",54.1,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2006","2006",53.1,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2007","2007",49.2,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2008","2008",50.5,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2009","2009",51,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2010","2010",49.2,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2011","2011",50.4,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2012","2012",50.6,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2013","2013",48,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2014","2014",48.9,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2015","2015",53,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2016","2016",51.3,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2017","2017",51.6,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2018","2018",51.2,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2019","2019",50.1,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2020","2020",51.2,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2010","2010",76.9220471382141,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2011","2011",76.9220471382141,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2012","2012",76.9220471382141,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2013","2013",76.9220471382141,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2014","2014",76.9220471382141,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2015","2015",76.9220471382141,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2016","2016",76.9220471382141,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2017","2017",76.9220471382141,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2018","2018",76.9220471382141,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2019","2019",76.9220471382141,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2020","2020",76.9220471382141,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2010","2010",7.63388574123383,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2011","2011",7.63388574123383,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2012","2012",7.63388574123383,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2013","2013",7.63388574123383,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2014","2014",7.63388574123383,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2015","2015",7.63388574123383,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2016","2016",7.63388574123383,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2017","2017",7.63388574123383,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2018","2018",7.63388574123383,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2019","2019",7.63388574123383,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2020","2020",7.63388574123383,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2021","2021",7.63388574123383,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2004","2004",52.9,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2005","2005",54,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2006","2006",53.7,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2007","2007",59.1,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2008","2008",53.8,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2009","2009",53.3,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2010","2010",51.9,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2011","2011",49.2,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2012","2012",51.7,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2013","2013",51.9,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2014","2014",54.3,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2015","2015",54.1,,
